date,team_1,team_2,_map,result_1,result_2,map_winner,starting_ct,ct_1,t_2,t_1,ct_2,event_id,match_id,rank_1,rank_2,map_wins_1,map_wins_2,match_winner
2018-11-18,Tainted Minds,Legacy,Train,16,8,1,1,11,4,5,4,4141,2329167,88,118,2,0,1
2018-11-18,Legacy,Taboo,Train,16,8,1,2,6,3,10,5,4234,2329287,118,209,2,0,1
2018-11-18,TYLOO,CyberZen,Dust2,16,13,1,1,7,8,9,5,4247,2329200,24,40,2,0,1
2018-11-18,TRIDENT,Legacy,Inferno,9,16,2,2,4,6,5,10,4141,2329165,132,118,0,2,2
2018-11-18,Grayhound,ORDER,Nuke,16,14,1,1,13,2,3,12,4141,2329163,52,81,2,1,1
2018-11-18,ORDER,Legacy,Train,16,8,1,1,11,4,5,4,4141,2329160,81,118,2,1,1
2018-11-18,TRIDENT,Legacy,Mirage,12,16,2,1,7,8,5,8,4141,2329165,132,118,0,2,2
2018-11-18,Tainted Minds,Renegades,Mirage,12,16,2,2,6,7,6,9,4141,2329162,88,21,1,2,2
2018-11-18,Tainted Minds,Renegades,Inferno,16,13,1,1,8,7,8,6,4141,2329162,88,21,1,2,2
2018-11-18,Tainted Minds,Renegades,Cache,4,16,2,1,3,12,1,4,4141,2329162,88,21,1,2,2
2018-11-18,ORDER,Legacy,Inferno,12,16,2,2,10,3,2,13,4141,2329160,81,118,2,1,1
2018-11-18,ORDER,Legacy,Nuke,16,10,1,1,8,7,8,3,4141,2329160,81,118,2,1,1
2018-11-18,Grayhound,TRIDENT,Cache,16,5,1,2,3,3,13,2,4141,2329161,52,132,2,0,1
2018-11-18,Grayhound,TRIDENT,Mirage,16,3,1,2,4,0,12,3,4141,2329161,52,132,2,0,1
2018-11-18,Renegades,Breakaway,Mirage,16,4,1,1,11,4,5,0,4141,2329158,21,160,2,0,1
2018-11-18,Renegades,Breakaway,Inferno,16,3,1,2,3,1,13,2,4141,2329158,21,160,2,0,1
2018-11-18,HOLLYWOOD,Syman,Train,8,16,2,1,4,11,4,5,4130,2329239,144,61,0,2,2
2018-11-18,TYLOO,CyberZen,Cache,16,9,1,2,6,4,10,5,4247,2329200,24,40,2,0,1
2018-11-18,Legacy,Taboo,Inferno,16,2,1,1,13,2,3,0,4234,2329287,118,209,2,0,1
2018-11-18,Ghost,Luminosity,Inferno,14,16,2,2,7,8,7,8,3429,2329064,27,28,1,2,2
2018-11-18,Complexity,Vitality,Dust2,16,12,1,2,7,6,9,6,3429,2329065,16,45,1,2,2
2018-11-18,Complexity,Vitality,Train,6,16,2,2,5,2,1,14,3429,2329065,16,45,1,2,2
2018-11-18,Complexity,Vitality,Nuke,8,16,2,1,7,8,1,8,3429,2329065,16,45,1,2,2
2018-11-18,Imperial,Wild,Inferno,16,14,1,2,8,7,8,7,4138,2329291,159,124,2,0,1
2018-11-18,Gambit,PUGSTAR5,Mirage,19,16,1,1,7,8,8,7,4130,2329246,22,111,2,0,1
2018-11-18,Gambit,PUGSTAR5,Overpass,16,14,1,2,12,3,4,11,4130,2329246,22,111,2,0,1
2018-11-18,forZe,pro100,Mirage,14,16,2,1,11,4,3,12,4130,2329245,70,76,0,2,2
2018-11-18,forZe,pro100,Inferno,7,16,2,1,5,10,2,6,4130,2329245,70,76,0,2,2
2018-11-18,Ghost,Luminosity,Train,16,10,1,2,8,3,8,7,3429,2329064,27,28,1,2,2
2018-11-18,Ghost,Luminosity,Dust2,10,16,2,2,1,10,9,6,3429,2329064,27,28,1,2,2
2018-11-18,Imperial,Wild,Dust2,19,16,1,1,6,9,9,6,4138,2329291,159,124,2,0,1
2018-11-18,RAVE,Syman,Mirage,14,16,2,1,5,10,9,6,4130,2329244,100,61,0,2,2
2018-11-18,INTZ,Imperial,Inferno,16,1,1,1,14,1,2,0,4138,2329277,41,159,2,0,1
2018-11-18,RAVE,Syman,Overpass,12,16,2,1,5,10,7,6,4130,2329244,100,61,0,2,2
2018-11-18,Monolith,PUGSTAR5,Inferno,14,16,2,2,7,8,7,8,4130,2329242,102,111,1,2,2
2018-11-18,Monolith,PUGSTAR5,Train,16,8,1,1,13,2,3,6,4130,2329242,102,111,1,2,2
2018-11-18,INTZ,Imperial,Dust2,16,11,1,2,7,5,9,6,4138,2329277,41,159,2,0,1
2018-11-18,Monolith,PUGSTAR5,Cache,9,16,2,2,4,6,5,10,4130,2329242,102,111,1,2,2
2018-11-18,UnderPressure,Atlants,Dust2,16,14,1,1,10,5,6,9,4130,2329243,104,110,2,0,1
2018-11-18,Isurus,Wild,Inferno,13,16,2,2,3,11,10,5,4138,2329283,120,124,0,2,2
2018-11-18,Isurus,Wild,Dust2,13,16,2,1,5,10,8,6,4138,2329283,120,124,0,2,2
2018-11-18,UnderPressure,Atlants,Mirage,16,11,1,1,9,6,7,5,4130,2329243,104,110,2,0,1
2018-11-17,Atlants,Nemiga,Mirage,13,16,2,2,5,9,8,7,4130,2329228,110,180,1,2,2
2018-11-17,RAVE,pro100,Cache,14,16,2,1,7,8,7,8,4130,2329232,100,76,2,1,1
2018-11-17,Atlants,Nemiga,Train,10,16,2,2,5,6,5,10,4130,2329228,110,180,1,2,2
2018-11-17,Atlants,Nemiga,Nuke,16,14,1,2,9,6,7,8,4130,2329228,110,180,1,2,2
2018-11-17,Monolith,UnderPressure,Dust2,13,16,2,1,8,7,5,9,4130,2329233,102,104,1,2,2
2018-11-17,Monolith,UnderPressure,Mirage,4,16,2,2,0,5,4,11,4130,2329233,102,104,1,2,2
2018-11-17,Monolith,UnderPressure,Cache,25,21,1,2,7,8,8,7,4130,2329233,102,104,1,2,2
2018-11-17,RAVE,pro100,Overpass,16,11,1,2,9,3,7,8,4130,2329232,100,76,2,1,1
2018-11-17,PUGSTAR5,AVANGAR,Mirage,26,28,2,2,5,10,10,5,4130,2329234,111,17,0,2,2
2018-11-17,RAVE,pro100,Dust2,16,10,1,2,11,0,5,10,4130,2329232,100,76,2,1,1
2018-11-17,PUGSTAR5,AVANGAR,Dust2,7,16,2,2,4,4,3,12,4130,2329234,111,17,0,2,2
2018-11-17,INTZ,Rejected,Dust2,16,3,1,2,3,1,13,2,4138,2328982,41,170,2,0,1
2018-11-17,INTZ,Rejected,Mirage,16,3,1,1,13,2,3,1,4138,2328982,41,170,2,0,1
2018-11-17,Imperial,Yeah,Overpass,16,5,1,1,11,4,5,1,4138,2328985,159,185,2,0,1
2018-11-17,Endpoint,Vexed,Inferno,16,6,1,1,11,4,5,2,4241,2329175,97,139,2,0,1
2018-11-17,Endpoint,Vexed,Mirage,16,8,1,2,8,1,8,7,4241,2329175,97,139,2,0,1
2018-11-17,Imperial,Yeah,Nuke,16,4,1,2,3,2,13,2,4138,2328985,159,185,2,0,1
2018-11-17,TYLOO,Flash,Mirage,13,16,2,2,7,7,6,9,4247,2329196,24,69,2,1,1
2018-11-17,GOSU,Flash,Train,16,9,1,2,9,1,7,8,4247,2329198,146,69,1,2,2
2018-11-17,GOSU,Flash,Cache,14,16,2,1,6,9,8,7,4247,2329198,146,69,1,2,2
2018-11-17,Complexity,eUnited,Mirage,22,19,1,1,8,7,7,8,3429,2329058,16,30,22,19,1
2018-11-17,Ghost,Rogue,Inferno,16,13,1,2,7,7,9,6,3429,2329059,27,34,16,13,1
2018-11-17,CyberZen,GOSU,Inferno,16,6,1,1,12,3,4,3,4247,2329195,40,146,2,0,1
2018-11-17,CyberZen,GOSU,Cache,16,3,1,1,12,3,4,0,4247,2329195,40,146,2,0,1
2018-11-17,TYLOO,Flash,Train,16,9,1,2,8,2,8,7,4247,2329196,24,69,2,1,1
2018-11-17,TYLOO,Flash,Inferno,16,3,1,1,13,2,3,1,4247,2329196,24,69,2,1,1
2018-11-17,forZe,Spirit,Mirage,13,16,2,2,8,6,5,10,4130,2329236,70,35,0,2,2
2018-11-17,Grayhound,ORDER,Dust2,16,2,1,2,3,0,13,2,4198,2329203,52,81,2,0,1
2018-11-17,Grayhound,ORDER,Inferno,16,10,1,1,9,6,7,4,4198,2329203,52,81,2,0,1
2018-11-17,CyberZen,TYLOO,Mirage,5,16,2,2,3,3,2,13,4247,2329197,40,24,0,2,2
2018-11-17,CyberZen,TYLOO,Overpass,13,16,2,2,2,12,11,4,4247,2329197,40,24,0,2,2
2018-11-17,Syman,Spirit,Nuke,9,16,2,1,5,10,4,6,4130,2329230,61,35,0,2,2
2018-11-17,Syman,Spirit,Cache,7,16,2,1,4,11,3,5,4130,2329230,61,35,0,2,2
2018-11-17,forZe,HOLLYWOOD,Inferno,16,5,1,2,6,0,10,5,4130,2329229,70,144,2,0,1
2018-11-17,forZe,HOLLYWOOD,Nuke,16,7,1,1,9,6,7,1,4130,2329229,70,144,2,0,1
2018-11-17,forZe,Spirit,Nuke,5,16,2,1,3,12,2,4,4130,2329236,70,35,0,2,2
2018-11-17,GOSU,Flash,Mirage,10,16,2,2,5,6,5,10,4247,2329198,146,69,1,2,2
2018-11-17,Gambit,Nemiga,Inferno,2,16,2,2,0,3,2,13,4130,2329235,22,180,0,2,2
2018-11-17,Yeah,W7M,Mirage,8,16,2,2,4,5,4,11,4138,2329275,185,141,1,2,2
2018-11-17,Yeah,W7M,Train,16,13,1,2,11,3,5,10,4138,2329275,185,141,1,2,2
2018-11-17,Rejected,Wild,Mirage,9,16,2,2,4,6,5,10,4138,2329274,170,124,1,2,2
2018-11-17,Rejected,Wild,Dust2,6,16,2,1,4,11,2,5,4138,2329274,170,124,1,2,2
2018-11-17,Rejected,Wild,Cache,16,8,1,1,11,4,5,4,4138,2329274,170,124,1,2,2
2018-11-17,eUnited,Luminosity,Mirage,9,16,2,1,6,9,3,7,3429,2329062,30,28,0,2,2
2018-11-17,eUnited,Luminosity,Inferno,9,16,2,2,4,6,5,10,3429,2329062,30,28,0,2,2
2018-11-17,Valiance,UltiCoin,Dust2,16,4,1,2,5,0,11,4,4250,2329276,64,157,2,1,1
2018-11-17,Valiance,UltiCoin,Mirage,16,9,1,1,8,7,8,2,4250,2329276,64,157,2,1,1
2018-11-17,Isurus,W7M,Overpass,16,9,1,2,7,3,9,6,4138,2329278,120,141,2,0,1
2018-11-17,Isurus,W7M,Inferno,16,11,1,1,11,4,5,7,4138,2329278,120,141,2,0,1
2018-11-17,Rogue,Vitality,Overpass,10,16,2,1,10,5,0,11,3429,2329063,34,45,0,2,2
2018-11-17,Rogue,Vitality,Nuke,6,16,2,1,6,9,0,7,3429,2329063,34,45,0,2,2
2018-11-17,Sharks,Wild,Mirage,9,16,2,2,4,6,5,10,4138,2329279,77,124,0,2,2
2018-11-17,Sharks,Wild,Inferno,10,16,2,1,10,5,0,11,4138,2329279,77,124,0,2,2
2018-11-17,Gambit,Nemiga,Dust2,11,16,2,2,4,8,7,8,4130,2329235,22,180,0,2,2
2018-11-17,Yeah,W7M,Inferno,6,16,2,1,6,9,0,7,4138,2329275,185,141,1,2,2
2018-11-17,Valiance,UltiCoin,Train,14,16,2,1,9,6,5,10,4250,2329276,64,157,2,1,1
2018-11-17,Imperial,Sharks,Train,16,5,1,1,11,4,5,1,4138,2329273,159,77,2,0,1
2018-11-17,Winstrike,RAVE,Dust2,16,13,1,1,10,5,6,8,4130,2329237,297,100,2,0,1
2018-11-17,Envy,Luminosity,Overpass,6,16,2,1,5,10,1,6,3429,2329060,87,28,0,2,2
2018-11-17,Imperial,Sharks,Inferno,16,11,1,2,7,5,9,6,4138,2329273,159,77,2,0,1
2018-11-17,Envy,Luminosity,Dust2,11,16,2,2,6,6,5,10,3429,2329060,87,28,0,2,2
2018-11-17,W7M,Sharks,Nuke,9,16,2,1,7,8,2,8,4138,2328984,141,77,0,2,2
2018-11-17,W7M,Sharks,Inferno,11,16,2,2,4,8,7,8,4138,2328984,141,77,0,2,2
2018-11-17,Wild,Isurus,Nuke,16,6,1,1,12,3,4,3,4138,2328983,124,120,1,2,2
2018-11-17,Wild,Isurus,Dust2,9,16,2,2,1,9,8,7,4138,2328983,124,120,1,2,2
2018-11-17,Wild,Isurus,Mirage,10,16,2,2,6,5,4,11,4138,2328983,124,120,1,2,2
2018-11-17,Vitality,Fragsters,Cache,16,10,1,1,10,5,6,5,3429,2329061,45,29,2,0,1
2018-11-17,Vitality,Fragsters,Dust2,16,7,1,1,10,5,6,2,3429,2329061,45,29,2,0,1
2018-11-17,INTZ,Isurus,Train,16,7,1,2,7,1,9,6,4138,2329272,41,120,2,0,1
2018-11-17,INTZ,Isurus,Inferno,16,6,1,1,11,4,5,2,4138,2329272,41,120,2,0,1
2018-11-17,UnderPressure,AVANGAR,Train,17,19,2,2,10,5,5,10,4130,2329238,104,17,0,2,2
2018-11-17,Winstrike,RAVE,Nuke,16,5,1,1,11,4,5,1,4130,2329237,297,100,2,0,1
2018-11-17,UnderPressure,AVANGAR,Mirage,20,22,2,1,6,9,9,6,4130,2329238,104,17,0,2,2
2018-11-16,GOSU,Storm Rider,Train,16,6,1,1,11,4,5,2,4150,2329173,146,219,2,1,1
2018-11-16,Legacy,ORDER,Nuke,12,16,2,2,10,3,2,13,4198,2329192,118,81,12,16,2
2018-11-16,Vindicta,TNC,Overpass,13,16,2,1,7,8,6,8,4147,2329122,202,96,1,2,2
2018-11-16,Vindicta,TNC,Inferno,16,14,1,2,9,6,7,8,4147,2329122,202,96,1,2,2
2018-11-16,BOOT-d[S],TNC,Train,14,16,2,2,5,10,9,6,4147,2329123,60,96,0,2,2
2018-11-16,AVANT,Chiefs,Mirage,16,10,1,2,6,5,10,5,4198,2329191,166,55,16,10,1
2018-11-16,Breakaway,Tainted Minds,Mirage,5,16,2,2,4,2,1,14,4198,2329194,160,88,5,16,2
2018-11-16,BOOT-d[S],TNC,Dust2,9,16,2,1,4,11,5,5,4147,2329123,60,96,0,2,2
2018-11-16,BOOT-d[S],Beyond,Mirage,8,16,2,1,5,10,3,6,4147,2329121,60,78,0,2,2
2018-11-16,Vindicta,TNC,Nuke,14,16,2,2,9,6,5,10,4147,2329122,202,96,1,2,2
2018-11-16,Singularity,Vireo.pro,Mirage,16,12,1,1,10,5,6,7,3965,2329156,44,65,2,0,1
2018-11-16,BOOT-d[S],Beyond,Nuke,13,16,2,2,7,7,6,9,4147,2329121,60,78,0,2,2
2018-11-16,Absolute,Storm Rider,Train,16,12,1,1,5,10,11,2,4150,2329110,121,219,1,2,2
2018-11-16,Absolute,Storm Rider,Mirage,8,16,2,1,6,9,2,7,4150,2329110,121,219,1,2,2
2018-11-16,Absolute,Storm Rider,Dust2,12,16,2,2,1,12,11,4,4150,2329110,121,219,1,2,2
2018-11-16,BTRG.IMBA,CyberZen,Mirage,5,16,2,2,2,4,3,12,4144,2329154,210,40,0,2,2
2018-11-16,BTRG.IMBA,CyberZen,Inferno,5,16,2,1,2,13,3,3,4144,2329154,210,40,0,2,2
2018-11-16,Singularity,Vireo.pro,Train,16,9,1,2,9,1,7,8,3965,2329156,44,65,2,0,1
2018-11-16,GOSU,MVP PK,Train,5,16,2,2,1,5,4,11,4150,2329109,146,32,0,2,2
2018-11-16,GOSU,MVP PK,Dust2,4,16,2,1,4,11,0,5,4150,2329109,146,32,0,2,2
2018-11-16,GOSU,Storm Rider,Mirage,13,16,2,1,7,8,6,8,4150,2329173,146,219,2,1,1
2018-11-16,GOSU,Storm Rider,Inferno,16,14,1,1,4,11,12,3,4150,2329173,146,219,2,1,1
2018-11-16,ORDER,AVANT,Mirage,5,16,2,1,1,14,4,2,4198,2329204,81,166,2,1,1
2018-11-16,ViCi,Flash,Inferno,22,19,1,2,7,8,8,7,4144,2329157,63,69,2,0,1
2018-11-16,AGO,Kinguin,Cache,16,9,1,2,5,5,11,4,4238,2329177,33,26,2,0,1
2018-11-16,ViCi,Flash,Mirage,16,11,1,1,10,5,6,6,4144,2329157,63,69,2,0,1
2018-11-16,HAVU,Jordan's Money Crew,Overpass,8,16,2,2,2,7,6,9,3977,2329079,47,113,2,1,1
2018-11-16,HAVU,Jordan's Money Crew,Nuke,16,5,1,2,5,1,11,4,3977,2329079,47,113,2,1,1
2018-11-16,HAVU,Jordan's Money Crew,Cache,16,11,1,1,8,7,8,4,3977,2329079,47,113,2,1,1
2018-11-16,eUnited,Luminosity,Dust2,16,13,1,1,10,5,6,8,3429,2329056,30,28,16,13,1
2018-11-16,Ghost,Vitality,Cache,16,12,1,2,9,4,7,8,3429,2329055,27,45,16,12,1
2018-11-16,Berzerk,x6tence Galaxy,Overpass,10,16,2,2,3,8,7,8,4183,2329180,131,53,0,2,2
2018-11-16,Berzerk,x6tence Galaxy,Mirage,10,16,2,2,2,9,8,7,4183,2329180,131,53,0,2,2
2018-11-16,Complexity,Envy,Cache,16,6,1,1,10,5,6,1,3429,2329054,16,87,16,6,1
2018-11-16,Fragsters,Rogue,Inferno,8,16,2,2,5,4,3,12,3429,2329057,29,34,8,16,2
2018-11-16,AGO,Kinguin,Mirage,16,12,1,2,6,7,10,5,4238,2329177,33,26,2,0,1
2018-11-16,Flash,CyberZen,Overpass,9,16,2,1,4,11,5,5,4144,2329172,69,40,0,2,2
2018-11-16,ORDER,AVANT,Inferno,16,5,1,2,4,2,12,3,4198,2329204,81,166,2,1,1
2018-11-16,ORDER,AVANT,Cache,16,7,1,1,8,7,8,0,4198,2329204,81,166,2,1,1
2018-11-16,Grayhound,Tainted Minds,Nuke,16,6,1,1,14,1,2,5,4198,2329201,52,88,2,0,1
2018-11-16,Grayhound,Tainted Minds,Overpass,16,10,1,2,6,5,10,5,4198,2329201,52,88,2,0,1
2018-11-16,CyberZen,5POWER,Mirage,19,17,1,1,6,9,9,6,4144,2329171,40,62,2,0,1
2018-11-16,CyberZen,5POWER,Inferno,16,11,1,2,5,7,11,4,4144,2329171,40,62,2,0,1
2018-11-16,Flash,CyberZen,Cache,14,16,2,2,8,7,6,9,4144,2329172,69,40,0,2,2
2018-11-15,BOOT-d[S],Vindicta,Nuke,16,7,1,1,10,5,6,2,4147,2329111,60,202,2,1,1
2018-11-15,EHOME,Flash,Mirage,5,16,2,2,2,4,3,12,4144,2329096,171,69,0,2,2
2018-11-15,BOOT-d[S],Vindicta,Inferno,11,16,2,1,5,10,6,6,4147,2329111,60,202,2,1,1
2018-11-15,Vireo.pro,cantwinalan,Overpass,13,16,2,1,10,5,3,11,3965,2329126,65,91,0,2,2
2018-11-15,BOOT-d[S],Vindicta,Mirage,16,7,1,1,13,2,3,5,4147,2329111,60,202,2,1,1
2018-11-15,Ignis,Storm Rider,Overpass,14,16,2,1,9,6,5,10,4150,2329100,151,219,1,2,2
2018-11-15,Ignis,Storm Rider,Mirage,16,12,1,1,8,7,8,5,4150,2329100,151,219,1,2,2
2018-11-15,Beyond,TNC,Nuke,16,12,1,1,7,8,9,4,4147,2329113,78,96,2,1,1
2018-11-15,EHOME,Flash,Inferno,6,16,2,1,4,11,2,5,4144,2329096,171,69,0,2,2
2018-11-15,BTRG.IMBA,5POWER,Dust2,16,11,1,2,5,7,11,4,4144,2329098,210,62,2,1,1
2018-11-15,Beyond,TNC,Mirage,16,8,1,2,8,1,8,7,4147,2329113,78,96,2,1,1
2018-11-15,Beyond,TNC,Dust2,2,16,2,1,2,13,0,3,4147,2329113,78,96,2,1,1
2018-11-15,BTRG.IMBA,5POWER,Cache,16,13,1,2,10,4,6,9,4144,2329098,210,62,2,1,1
2018-11-15,BTRG.IMBA,5POWER,Mirage,3,16,2,2,0,4,3,12,4144,2329098,210,62,2,1,1
2018-11-15,GOSU,Absolute,Nuke,16,2,1,2,3,0,13,2,4150,2329104,146,121,2,1,1
2018-11-15,GOSU,Absolute,Mirage,16,11,1,1,9,6,7,5,4150,2329104,146,121,2,1,1
2018-11-15,GOSU,Absolute,Overpass,8,16,2,2,3,6,5,10,4150,2329104,146,121,2,1,1
2018-11-15,ViCi,BTRG.IMBA,Nuke,16,5,1,2,3,3,13,2,4144,2329152,63,210,2,0,1
2018-11-15,Ignis,Storm Rider,Cache,4,16,2,1,3,12,1,4,4150,2329100,151,219,1,2,2
2018-11-15,Ignis,Absolute,Mirage,7,16,2,1,6,9,1,7,4150,2329107,151,121,0,2,2
2018-11-15,Vireo.pro,cantwinalan,Cache,10,16,2,2,3,8,7,8,3965,2329126,65,91,0,2,2
2018-11-15,Swole Patrol,Singularity,Inferno,16,14,1,1,4,11,12,3,3965,2329125,37,44,2,0,1
2018-11-15,Sad Story,5POWER,Inferno,8,16,2,1,5,10,3,6,4144,2329155,191,62,0,2,2
2018-11-15,NRG,Cloud9,Overpass,16,4,1,2,4,1,12,3,3375,2327674,8,25,16,4,1
2018-11-15,Complexity,MIBR,Mirage,5,16,2,2,2,4,3,12,3375,2327676,16,6,5,16,2
2018-11-15,eUnited,Luminosity,Overpass,16,2,1,2,3,0,13,2,3375,2327679,30,28,16,2,1
2018-11-15,Envy,Renegades,Cache,16,6,1,1,10,5,6,1,3375,2327677,87,21,16,6,1
2018-11-15,INTZ,Rogue,Dust2,16,12,1,1,6,9,10,3,3375,2327678,41,34,16,12,1
2018-11-15,Liquid,Ghost,Inferno,16,12,1,1,6,9,10,3,3375,2327675,3,27,16,12,1
2018-11-15,Swole Patrol,Singularity,Train,16,13,1,2,11,3,5,10,3965,2329125,37,44,2,0,1
2018-11-15,Renegades,Envy,Mirage,13,16,2,2,5,9,8,7,3375,2327683,21,87,13,16,2
2018-11-15,Recca,Lucid Dream,Train,16,12,1,2,9,4,7,8,4147,2329112,134,142,2,0,1
2018-11-15,Ghost,Liquid,Dust2,16,11,1,2,7,5,9,6,3375,2327681,27,3,16,11,1
2018-11-15,Cloud9,NRG,Mirage,16,11,1,2,4,8,12,3,3375,2327680,25,8,16,11,1
2018-11-15,Luminosity,eUnited,Cache,11,16,2,2,4,8,7,8,3375,2327685,28,30,11,16,2
2018-11-15,MIBR,Complexity,Inferno,16,12,1,2,7,6,9,6,3375,2327682,6,16,16,12,1
2018-11-15,Rogue,INTZ,Inferno,16,12,1,2,4,9,12,3,3375,2327684,34,41,16,12,1
2018-11-15,GOSU,2990,Overpass,16,7,1,2,8,0,8,7,4150,2329101,146,150,2,0,1
2018-11-15,GOSU,2990,Cache,16,9,1,1,11,4,5,5,4150,2329101,146,150,2,0,1
2018-11-15,Recca,Lucid Dream,Mirage,16,9,1,1,7,8,9,1,4147,2329112,134,142,2,0,1
2018-11-15,ViCi,BTRG.IMBA,Cache,16,7,1,1,10,5,6,2,4144,2329152,63,210,2,0,1
2018-11-15,Windigo,Tricked,Dust2,16,2,1,2,3,0,13,2,4183,2329145,36,75,2,0,1
2018-11-15,Sad Story,5POWER,Cache,1,16,2,2,0,2,1,14,4144,2329155,191,62,0,2,2
2018-11-15,2990,Storm Rider,Cache,6,16,2,1,5,10,1,6,4150,2329108,150,219,0,2,2
2018-11-15,NOM,exDT,Inferno,14,16,2,2,8,7,6,9,4153,2329133,193,85,0,2,2
2018-11-15,Vindicta,Signature,Train,16,14,1,1,12,3,4,11,4147,2329119,202,133,2,0,1
2018-11-15,Vindicta,Signature,Inferno,16,13,1,2,9,5,7,8,4147,2329119,202,133,2,0,1
2018-11-15,TNC,Recca,Dust2,16,7,1,1,10,5,6,2,4147,2329120,96,134,2,1,1
2018-11-15,TNC,Recca,Train,16,8,1,1,8,7,8,1,4147,2329120,96,134,2,1,1
2018-11-15,TNC,Recca,Inferno,16,19,2,2,7,8,8,7,4147,2329120,96,134,2,1,1
2018-11-15,SJ,Vexed,Train,7,16,2,1,5,10,2,6,4183,2329144,80,139,0,2,2
2018-11-15,SJ,Vexed,Mirage,14,16,2,2,9,6,5,10,4183,2329144,80,139,0,2,2
2018-11-15,Tricked,Nexus,Train,16,2,1,1,15,0,1,2,3977,2329078,75,59,2,1,1
2018-11-15,MVP PK,Storm Rider,Train,16,8,1,1,9,6,7,2,4150,2329103,32,219,2,1,1
2018-11-15,Tricked,Nexus,Inferno,7,16,2,1,5,10,2,6,3977,2329078,75,59,2,1,1
2018-11-15,DETONA,Imperial,Cache,10,16,2,2,2,9,8,7,4155,2328689,189,159,0,2,2
2018-11-15,Windigo,Tricked,Train,16,11,1,2,6,6,10,5,4183,2329145,36,75,2,0,1
2018-11-15,Epsilon,Kinguin,Cache,11,16,2,2,4,8,7,8,3964,2329146,39,26,1,2,2
2018-11-15,Epsilon,Kinguin,Train,9,16,2,1,4,11,5,5,3964,2329146,39,26,1,2,2
2018-11-15,Epsilon,Kinguin,Overpass,16,14,1,2,12,3,4,11,3964,2329146,39,26,1,2,2
2018-11-15,DETONA,Imperial,Inferno,7,16,2,1,5,10,2,6,4155,2328689,189,159,0,2,2
2018-11-15,NOM,exDT,Cache,3,16,2,1,3,12,0,4,4153,2329133,193,85,0,2,2
2018-11-15,Tricked,Nexus,Mirage,16,12,1,1,9,6,7,6,3977,2329078,75,59,2,1,1
2018-11-15,2990,Storm Rider,Overpass,7,16,2,1,6,9,1,7,4150,2329108,150,219,0,2,2
2018-11-15,Lucid Dream,Vindicta,Inferno,16,13,1,1,5,10,11,3,4147,2329117,142,202,1,2,2
2018-11-15,Ignis,Absolute,Train,12,16,2,2,9,4,3,12,4150,2329107,151,121,0,2,2
2018-11-15,MVP PK,Storm Rider,Inferno,10,16,2,1,4,11,6,5,4150,2329103,32,219,2,1,1
2018-11-15,MVP PK,Storm Rider,Mirage,16,6,1,1,11,4,5,2,4150,2329103,32,219,2,1,1
2018-11-15,Recca,BOOT-d[S],Mirage,8,16,2,2,3,6,5,10,4147,2329115,134,60,1,2,2
2018-11-15,Recca,BOOT-d[S],Train,16,4,1,1,11,4,5,0,4147,2329115,134,60,1,2,2
2018-11-15,Lucid Dream,Vindicta,Cache,10,16,2,1,5,10,5,6,4147,2329117,142,202,1,2,2
2018-11-15,Lucid Dream,Vindicta,Mirage,11,16,2,2,5,7,6,9,4147,2329117,142,202,1,2,2
2018-11-15,Recca,BOOT-d[S],Cache,8,16,2,2,6,3,2,13,4147,2329115,134,60,1,2,2
2018-11-15,Signature,Beyond,Nuke,7,16,2,1,4,11,3,5,4147,2329116,133,78,1,2,2
2018-11-15,CyberZen,EHOME,Dust2,16,14,1,1,8,7,8,7,4144,2329150,40,171,2,0,1
2018-11-15,Signature,Beyond,Train,14,16,2,2,7,8,7,8,4147,2329116,133,78,1,2,2
2018-11-15,Signature,Beyond,Mirage,16,12,1,1,9,6,7,6,4147,2329116,133,78,1,2,2
2018-11-15,NASR,NOM,Mirage,12,16,2,2,2,11,10,5,4153,2329127,49,193,1,2,2
2018-11-15,NASR,NOM,Overpass,4,16,2,2,0,5,4,11,4153,2329127,49,193,1,2,2
2018-11-15,NASR,NOM,Inferno,16,5,1,1,12,3,4,2,4153,2329127,49,193,1,2,2
2018-11-15,CyberZen,EHOME,Overpass,16,9,1,2,7,3,9,6,4144,2329150,40,171,2,0,1
2018-11-14,Virtus.pro,LDLC,Mirage,8,16,2,2,4,5,4,11,4071,2328733,31,12,8,16,2
2018-11-14,LDLC,Virtus.pro,Nuke,16,6,1,1,12,3,4,3,4071,2328734,12,31,16,6,1
2018-11-14,LDLC,OpTic,Overpass,16,10,1,2,10,1,6,9,4071,2328729,12,13,16,10,1
2018-11-14,fnatic,NiP,Inferno,13,16,2,2,7,7,6,9,4071,2328007,11,7,13,16,2
2018-11-14,OpTic,LDLC,Nuke,16,10,1,1,10,5,6,5,4071,2328730,13,12,16,10,1
2018-11-14,NiP,fnatic,Overpass,14,16,2,1,4,11,10,5,4071,2328008,7,11,14,16,2
2018-11-14,G2,LDLC,Mirage,10,16,2,1,8,7,2,9,4071,2328735,20,12,10,16,2
2018-11-14,x6tence Galaxy,OpTic,Overpass,13,16,2,1,9,6,4,10,4237,2329141,53,13,0,2,2
2018-11-14,mousesports,FaZe,Mirage,16,4,1,1,11,4,5,0,4071,2329075,5,4,16,4,1
2018-11-14,LDLC,G2,Nuke,9,16,2,1,3,12,6,4,4071,2328736,12,20,9,16,2
